Link,Price,Beds,Bathrooms,Carports,Size,Type
https://www.domain.com.au/115a-albert-street-osborne-park-wa-6017-2017081722,495000.0,3,2,2,337,House
https://www.domain.com.au/115a-broun-avenue-morley-wa-6062-2017080632,495000.0,4,2,2,336,House
https://www.domain.com.au/34-ponte-vecchio-boulevard-ellenbrook-wa-6069-2017078968,495000.0,4,2,2,612,House
https://www.domain.com.au/12-allwood-parade-bullsbrook-wa-6084-2017077770,495000.0,4,2,2,480,House
https://www.domain.com.au/12-glengarry-street-parkwood-wa-6147-2017075899,495000.0,4,1,3,688,House
https://www.domain.com.au/17-stuart-street-maylands-wa-6051-2017075302,495000.0,3,1,1,183,House
https://www.domain.com.au/6-celtic-crescent-shoalwater-wa-6169-2017074507,495000.0,4,2,2,-1,House
https://www.domain.com.au/7-dyer-link-baldivis-wa-6171-2017073906,495000.0,4,2,5,601,House
https://www.domain.com.au/38-peppermint-crescent-ballajura-wa-6066-2017071701,495000.0,4,2,1,597,House
https://www.domain.com.au/1-haldane-link-baldivis-wa-6171-2017071649,495000.0,4,2,2,657,House
https://www.domain.com.au/8-12-ozone-parade-trigg-wa-6029-2017067706,495000.0,2,1,1,-1,House
https://www.domain.com.au/41b-range-view-road-high-wycombe-wa-6057-2017067287,495000.0,4,2,2,370,House
https://www.domain.com.au/23-grace-street-ferndale-wa-6148-2017064321,495000.0,4,1,1,688,House
https://www.domain.com.au/1-harcourt-drive-hillarys-wa-6025-2017063907,495000.0,3,1,1,-1,House
https://www.domain.com.au/9-debutante-close-huntingdale-wa-6110-2017063277,495000.0,4,2,2,607,House
https://www.domain.com.au/7b-tawson-place-leeming-wa-6149-2017062464,495000.0,3,1,1,443,Duplex
https://www.domain.com.au/11-corang-court-cloverdale-wa-6105-2017062424,495000.0,4,2,2,404,House
https://www.domain.com.au/54-simpson-drive-padbury-wa-6025-2017061591,495000.0,3,1,1,711,House
https://www.domain.com.au/2-ley-lane-hammond-park-wa-6164-2017056759,495000.0,4,2,2,383,House
https://www.domain.com.au/11-messara-avenue-henley-brook-wa-6055-2017053918,495000.0,4,2,2,660,House
https://www.domain.com.au/5-vasse-way-gosnells-wa-6110-2017052156,495000.0,4,2,3,600,House
https://www.domain.com.au/lot-354-antilla-way-treeby-wa-6164-2017051365,495000.0,4,2,3,300,New House &amp; Land
https://www.domain.com.au/lot-247-antilla-way-treeby-wa-6164-2017051313,495000.0,3,2,3,315,New House &amp; Land
https://www.domain.com.au/1-39-purley-crescent-lynwood-wa-6147-2017048920,495000.0,4,2,2,427,House
https://www.domain.com.au/54-pilbara-crescent-jane-brook-wa-6056-2017047516,495000.0,4,2,2,788,House
https://www.domain.com.au/10-st-helens-grove-landsdale-wa-6065-2017046426,495000.0,4,2,2,368,House
https://www.domain.com.au/2-armitage-close-south-guildford-wa-6055-2017044711,495000.0,4,2,2,488,House
https://www.domain.com.au/29-oakbella-parade-harrisdale-wa-6112-2017044689,495000.0,4,2,2,357,House
https://www.domain.com.au/3-76-royal-street-tuart-hill-wa-6060-2017044010,495000.0,3,1,2,-1,Villa
https://www.domain.com.au/46-aviator-boulevard-clarkson-wa-6030-2017042252,495000.0,4,3,2,300,House
https://www.domain.com.au/36-jasper-bend-wellard-wa-6170-2017041197,495000.0,4,2,2,468,House
https://www.domain.com.au/55-hamilton-street-cannington-wa-6107-2017038882,495000.0,4,1,2,702,House
https://www.domain.com.au/8-demesne-circuit-aveley-wa-6069-2017037796,495000.0,4,2,2,558,House
https://www.domain.com.au/lot-2186-morwell-entrance-wandi-wa-6167-2017037491,495000.0,4,2,2,380,New House &amp; Land
https://www.domain.com.au/20b-rudall-way-padbury-wa-6025-2017032055,495000.0,3,2,2,-1,Villa
https://www.domain.com.au/10-dudley-street-rivervale-wa-6103-2017029916,495000.0,3,1,1,401,House
https://www.domain.com.au/60-veneta-circuit-atwell-wa-6164-2017026882,495000.0,4,2,2,600,House
https://www.domain.com.au/25-huntingdale-crescent-connolly-wa-6027-2017025137,495000.0,3,1,3,700,House
https://www.domain.com.au/49-chandala-turn-ellenbrook-wa-6069-2017023744,495000.0,4,2,2,555,House
https://www.domain.com.au/51-suffolk-street-caversham-wa-6055-2017180145,495000.0,4,2,2,450,House
https://www.domain.com.au/6-saponara-drive-sinagra-wa-6065-2017178840,495000.0,3,2,2,480,House
https://www.domain.com.au/42-beroona-way-cockburn-central-wa-6164-2017176655,495000.0,4,2,2,342,House
https://www.domain.com.au/mosman-park-wa-6012-2017173462,495000.0,2,1,1,83,House
https://www.domain.com.au/220-golf-links-drive-carramar-wa-6031-2017173444,495000.0,4,2,2,646,House
https://www.domain.com.au/50-litchfield-crescent-carramar-wa-6031-2017162684,495000.0,4,2,2,529,House
https://www.domain.com.au/3-beagle-place-belmont-wa-6104-2017156585,495000.0,2,1,2,776,House
https://www.domain.com.au/114-conidae-drive-heathridge-wa-6027-2017144773,495000.0,4,1,1,700,House
https://www.domain.com.au/11-11-angove-drive-hillarys-wa-6025-2017137801,495000.0,2,1,1,-1,
https://www.domain.com.au/5-ashley-road-tapping-wa-6065-2017137765,495000.0,4,2,2,514,House
https://www.domain.com.au/4-9-boundary-road-mosman-park-wa-6012-2017108747,495000.0,2,1,1,-1,Villa
https://www.domain.com.au/165a-forrest-road-hamilton-hill-wa-6163-2017102612,495000.0,4,2,2,442,House
https://www.domain.com.au/43-creaney-drive-kingsley-wa-6026-2017083693,495000.0,4,2,1,595,House
https://www.domain.com.au/20-goldfinch-bend-harrisdale-wa-6112-2017023347,495000.0,4,2,2,406,House
https://www.domain.com.au/4-banjong-street-martin-wa-6110-2017023253,495000.0,4,2,2,426,House
https://www.domain.com.au/13-tyrrell-court-edgewater-wa-6027-2017022038,495000.0,3,2,1,340,House
https://www.domain.com.au/144-huntriss-road-doubleview-wa-6018-2017019760,495000.0,4,1,3,340,House
https://www.domain.com.au/1-clare-close-caversham-wa-6055-2017015801,495000.0,6,2,4,582,House
https://www.domain.com.au/17-centennial-avenue-bertram-wa-6167-2017015332,495000.0,4,2,7,592,House
https://www.domain.com.au/925-stoneville-road-mundaring-wa-6073-2017006226,495000.0,3,2,2,4047,House
https://www.domain.com.au/6-8-falcon-court-willetton-wa-6155-2017006105,495000.0,2,1,1,82,House
https://www.domain.com.au/26-wakefield-mews-quinns-rocks-wa-6030-2017003833,495000.0,4,2,2,-1,House
https://www.domain.com.au/43-foxton-boulevard-high-wycombe-wa-6057-2017003229,495000.0,4,2,2,554,House
https://www.domain.com.au/10-glendalough-loop-canning-vale-wa-6155-2017001074,495000.0,4,2,2,336,Villa
https://www.domain.com.au/57a-kingfisher-avenue-ballajura-wa-6066-2016997941,495000.0,4,2,2,-1,House
https://www.domain.com.au/30-brockholes-street-bullsbrook-wa-6084-2016997115,495000.0,4,2,2,1624,House
https://www.domain.com.au/jane-brook-wa-6056-2016994942,495000.0,4,2,1,450,New House &amp; Land
https://www.domain.com.au/cockburn-central-wa-6164-2016990978,495000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/cockburn-central-wa-6164-2016990911,495000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/13-wida-way-byford-wa-6122-2016983362,495000.0,5,3,2,563,House
https://www.domain.com.au/2b-ruse-court-padbury-wa-6025-2016982741,495000.0,3,2,2,-1,Villa
https://www.domain.com.au/19-jordan-street-cloverdale-wa-6105-2016981591,495000.0,3,1,6,655,House
https://www.domain.com.au/5-ewens-pass-ellenbrook-wa-6069-2016981339,495000.0,4,2,2,544,House
https://www.domain.com.au/3-39-caledonian-avenue-maylands-wa-6051-2016981333,495000.0,3,2,4,242,House
https://www.domain.com.au/5-curtin-grove-bentley-wa-6102-2016970712,495000.0,4,2,2,350,House
https://www.domain.com.au/28b-green-avenue-balcatta-wa-6021-2016969029,495000.0,3,2,2,-1,House
https://www.domain.com.au/4-dod-green-cloverdale-wa-6105-2016968901,495000.0,4,2,2,362,House
https://www.domain.com.au/beckenham-wa-6107-2016965165,495000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/51-curtis-way-girrawheen-wa-6064-2016964880,495000.0,4,2,1,859,House
https://www.domain.com.au/19-oakdale-close-safety-bay-wa-6169-2016958728,495000.0,3,2,1,680,House
https://www.domain.com.au/bentley-wa-6102-2016957980,495000.0,3,2,2,-1,New House &amp; Land
https://www.domain.com.au/9-skeet-road-piara-waters-wa-6112-2016956360,495000.0,4,2,2,405,New House &amp; Land
https://www.domain.com.au/39-robertsbridge-road-nollamara-wa-6061-2016947873,495000.0,3,1,1,728,House
https://www.domain.com.au/110-oxley-avenue-padbury-wa-6025-2016939385,495000.0,3,1,1,-1,House
https://www.domain.com.au/lot-4069-balmain-loop-harrisdale-wa-6112-2016927349,495000.0,4,2,2,375,New House &amp; Land
https://www.domain.com.au/lot-120-rosewood-street-hammond-park-wa-6164-2016916429,495000.0,4,2,2,375,New House &amp; Land
https://www.domain.com.au/wanneroo-wa-6065-2016914701,495000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/jumilla-way-caversham-wa-6055-2016911971,495000.0,4,2,2,375,New House &amp; Land
https://www.domain.com.au/43-osborne-road-east-fremantle-wa-6158-2016904911,495000.0,3,2,2,247,Villa
https://www.domain.com.au/12-55-moran-court-beaconsfield-wa-6162-2016903019,495000.0,3,1,2,237,Villa
https://www.domain.com.au/9-bardfield-way-gosnells-wa-6110-2014244163,495000.0,6,2,2,825,House
https://www.domain.com.au/safety-bay-wa-6169-2016880526,495000.0,3,2,2,405,House
https://www.domain.com.au/17-adlington-way-ellenbrook-wa-6069-2016850808,495000.0,4,2,2,-1,House
https://www.domain.com.au/lot-141-yellow-tail-grove-beeliar-wa-6164-2016814432,495000.0,3,2,2,363,House
https://www.domain.com.au/467-lakeside-drive-joondalup-wa-6027-2016810884,495000.0,3,2,2,196,House
https://www.domain.com.au/11-grand-boulevard-joondalup-wa-6027-2016809143,495000.0,3,2,2,156,House
https://www.domain.com.au/lot-220-fragrant-drive-hammond-park-wa-6164-2016795627,495000.0,4,2,2,375,New House &amp; Land
https://www.domain.com.au/25-ballarat-street-morley-wa-6062-2016763601,495000.0,3,1,1,693,House
https://www.domain.com.au/24-turquoise-chase-dayton-wa-6055-2016743231,495000.0,4,2,2,-1,House
https://www.domain.com.au/114-rossiter-avenue-piara-waters-wa-6112-2016240601,495000.0,4,2,2,474,House
https://www.domain.com.au/3-36-astral-avenue-carlisle-wa-6101-2016710532,495000.0,3,2,2,271,Villa
https://www.domain.com.au/69-jarrah-road-roleystone-wa-6111-2016676881,495000.0,4,2,7,2026,House
https://www.domain.com.au/27a-clancy-way-thornlie-wa-6108-2016529497,495000.0,5,2,2,-1,House
https://www.domain.com.au/5-48-salvado-road-wembley-wa-6014-2016527964,495000.0,3,1,1,-1,Villa
https://www.domain.com.au/16-bellanger-drive-beldon-wa-6027-2016525448,495000.0,4,2,3,-1,House
https://www.domain.com.au/landsdale-wa-6065-2016294216,495000.0,4,2,2,-1,New House &amp; Land
https://www.domain.com.au/33-haga-parkway-landsdale-wa-6065-2015883712,495000.0,4,3,2,506,House
https://www.domain.com.au/85-84-collick-street-hilton-wa-6163-2015771730,495000.0,3,1,1,-1,
https://www.domain.com.au/17a-purser-cove-murdoch-wa-6150-2015137175,495000.0,4,2,1,470,House
https://www.domain.com.au/12-notman-way-baldivis-wa-6171-2013979171,495000.0,4,2,2,480,House
https://www.domain.com.au/93-amethyst-crescent-mount-richon-wa-6112-2013771470,495000.0,5,2,4,1603,House
https://www.domain.com.au/36-99-101-alexander-drive-dianella-wa-6059-2012525733,495000.0,2,1,1,-1,
https://www.domain.com.au/villa-2-99-101-alexander-drive-dianella-wa-6059-2012240276,495000.0,2,1,1,-1,
https://www.domain.com.au/35-shropshire-cres-butler-wa-6036-2017185205,495000.0,4,2,2,627,House
https://www.domain.com.au/32-beelara-way-wanneroo-wa-6065-2017184479,495000.0,3,2,2,500,House
https://www.domain.com.au/36-white-hart-lane-baldivis-wa-6171-2017183354,495000.0,4,2,2,522,House
https://www.domain.com.au/31-woodlake-boulevard-ellenbrook-wa-6069-2017183237,495000.0,4,2,2,745,House
https://www.domain.com.au/greenwood-wa-6024-2017183192,495000.0,3,2,2,230,New House &amp; Land
https://www.domain.com.au/darch-wa-6065-2017182295,495000.0,3,2,2,374,New House &amp; Land
https://www.domain.com.au/southern-river-wa-6110-2017181885,495000.0,4,2,2,450,New House &amp; Land
https://www.domain.com.au/15-alderley-close-ellenbrook-wa-6069-2017178145,495000.0,4,2,2,684,House
https://www.domain.com.au/52-osprey-drive-yangebup-wa-6164-2017176856,495000.0,4,2,2,735,House
https://www.domain.com.au/18-sundew-road-beeliar-wa-6164-2017175607,495000.0,4,2,2,300,House
https://www.domain.com.au/17-emerald-pl-mount-richon-wa-6112-2017174718,495000.0,4,2,2,786,House
https://www.domain.com.au/12-mount-house-way-ellenbrook-wa-6069-2017172710,495000.0,4,2,4,582,House
https://www.domain.com.au/numana-lane-beeliar-wa-6164-2016341130,495000.0,4,2,2,180,New House &amp; Land
https://www.domain.com.au/10-278-hancock-street-doubleview-wa-6018-2017170099,495000.0,3,1,1,-1,House
https://www.domain.com.au/lot-521-fitzgerald-drive-byford-on-the-scarp-byford-wa-6122-2017169518,495000.0,4,2,2,480,New House &amp; Land
https://www.domain.com.au/103-ardella-way-harrisdale-wa-6112-2017168503,495000.0,3,2,2,-1,House
https://www.domain.com.au/15-saint-tropez-gardens-piara-waters-wa-6112-2017168069,495000.0,4,2,2,377,House
https://www.domain.com.au/wanneroo-wa-6065-2016340829,495000.0,4,2,2,180,New House &amp; Land
https://www.domain.com.au/17-bramley-way-bibra-lake-wa-6163-2017162656,495000.0,5,2,2,363,House
https://www.domain.com.au/jane-brook-wa-6056-2017160648,495000.0,4,2,2,375,New House &amp; Land
https://www.domain.com.au/22-bandicoot-ramble-baldivis-wa-6171-2017159063,495000.0,4,2,2,540,House
https://www.domain.com.au/5-venture-rise-ballajura-wa-6066-2017158235,495000.0,3,1,4,583,House
https://www.domain.com.au/50-keane-road-harrisdale-wa-6112-2017157616,495000.0,4,4,2,300,House
https://www.domain.com.au/55a-camberwarra-drive-craigie-wa-6025-2017156149,495000.0,4,2,2,-1,House
https://www.domain.com.au/1-adelaide-circle-craigie-wa-6025-2017156027,495000.0,4,2,2,810,House
https://www.domain.com.au/32-laila-turn-madeley-wa-6065-2017152940,495000.0,3,2,2,-1,House
https://www.domain.com.au/156a-duffy-road-carine-wa-6020-2017147854,495000.0,3,1,3,455,House
https://www.domain.com.au/123-parkway-road-bibra-lake-wa-6163-2017146221,495000.0,4,2,2,454,House
https://www.domain.com.au/ballajura-wa-6066-2017146013,495000.0,3,2,2,327,New House &amp; Land
https://www.domain.com.au/190-clyde-avenue-baldivis-wa-6171-2017145185,495000.0,4,2,2,538,House
https://www.domain.com.au/14-seaflower-crescent-craigie-wa-6025-2017143882,495000.0,3,1,1,616,House
https://www.domain.com.au/243-george-street-queens-park-wa-6107-2017140547,495000.0,4,2,2,412,House
https://www.domain.com.au/6-chanton-parade-hocking-wa-6065-2017138367,495000.0,4,2,2,562,House
https://www.domain.com.au/50-forrest-road-padbury-wa-6025-2017138080,495000.0,4,1,1,688,House
https://www.domain.com.au/41-torrigiani-street-landsdale-wa-6065-2017138015,495000.0,3,2,2,416,House
https://www.domain.com.au/hammond-park-wa-6164-2017137807,495000.0,4,2,2,480,New House &amp; Land
https://www.domain.com.au/forrestfield-wa-6058-2017137638,495000.0,4,2,2,404,New House &amp; Land
https://www.domain.com.au/3-rudloc-road-morley-wa-6062-2017137105,495000.0,3,1,1,604,House
https://www.domain.com.au/33-burlington-drive-baldivis-wa-6171-2017135149,495000.0,3,3,2,414,House
https://www.domain.com.au/469-morley-drive-morley-wa-6062-2017132244,495000.0,3,1,2,822,House
https://www.domain.com.au/108-alfreda-avenue-noranda-wa-6062-2017131267,495000.0,4,2,2,451,House
https://www.domain.com.au/4-venus-lane-wandi-wa-6167-2017131138,495000.0,4,2,2,300,House
https://www.domain.com.au/57b-galaxy-way-carlisle-wa-6101-2017130453,495000.0,3,2,4,278,House
https://www.domain.com.au/19-gillen-way-success-wa-6164-2017123416,495000.0,4,2,2,-1,House
https://www.domain.com.au/50-makybe-boulevard-byford-wa-6122-2017120084,495000.0,4,2,4,506,House
https://www.domain.com.au/4-30-comer-st-como-wa-6152-2017120021,495000.0,2,1,2,-1,Villa
https://www.domain.com.au/3-beech-court-south-lake-wa-6164-2017119658,495000.0,4,2,1,779,House
https://www.domain.com.au/9-munderee-place-wanneroo-wa-6065-2017118510,495000.0,4,2,2,780,House
https://www.domain.com.au/7-magee-place-mount-helena-wa-6082-2017116091,495000.0,3,1,1,2004,House
https://www.domain.com.au/24b-mckimmie-road-palmyra-wa-6157-2017094523,495000.0,3,1,2,313,House
https://www.domain.com.au/20-ballagar-road-byford-wa-6122-2017110631,495000.0,4,2,2,800,House
https://www.domain.com.au/8-dale-place-darlington-wa-6070-2017109242,495000.0,3,2,2,2340,House
https://www.domain.com.au/14-newhaven-way-nollamara-wa-6061-2017103768,495000.0,3,2,1,728,House
https://www.domain.com.au/20-bindarri-grove-wandi-wa-6167-2017101775,495000.0,3,2,2,377,House
https://www.domain.com.au/255b-berwick-street-victoria-park-wa-6100-2017097204,495000.0,3,1,4,358,House
https://www.domain.com.au/5-weston-drive-swan-view-wa-6056-2017097026,495000.0,5,2,3,1012,House
https://www.domain.com.au/68a-saw-avenue-rockingham-wa-6168-2017093866,495000.0,3,2,2,260,House
https://www.domain.com.au/13-ameer-way-beeliar-wa-6164-2017092705,495000.0,4,2,2,486,House
https://www.domain.com.au/keymer-street-cloverdale-wa-6105-2017090082,495000.0,3,1,2,749,House
https://www.domain.com.au/72-long-island-pass-connolly-wa-6027-2017089343,495000.0,3,2,1,218,House
https://www.domain.com.au/10-pride-fairway-baldivis-wa-6171-2017085914,495000.0,5,3,2,544,House
https://www.domain.com.au/brentwood-wa-6153-2017085432,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/victoria-park-wa-6100-2017085429,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/beaconsfield-wa-6162-2017085427,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/karrinyup-wa-6018-2017085425,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/madeley-wa-6065-2017085420,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/warwick-wa-6024-2017085418,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/ocean-reef-wa-6027-2017085417,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/heathridge-wa-6027-2017085415,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/queens-park-wa-6107-2017085410,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/waterford-wa-6152-2017085406,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/manning-wa-6152-2017085404,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/salter-point-wa-6152-2017085401,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/como-wa-6152-2017085397,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/26-estuary-way-heathridge-wa-6027-2017081063,495000.0,3,1,3,684,House
https://www.domain.com.au/8-lakeview-drive-edgewater-wa-6027-2017077873,495000.0,4,2,2,591,House
https://www.domain.com.au/19b-merrigig-way-pearsall-wa-6065-2017075884,495000.0,3,2,2,444,House
https://www.domain.com.au/10-drakeswood-road-warwick-wa-6024-2017075546,495000.0,3,1,1,730,House
https://www.domain.com.au/58-casilda-road-duncraig-wa-6023-2017148687,495000.0,3,1,1,450,Semi-Detached
https://www.domain.com.au/31-catalpa-crescent-south-lake-wa-6164-2017129118,495000.0,4,3,2,706,House
https://www.domain.com.au/42-camarino-drive-woodvale-wa-6026-2017090714,495000.0,4,2,1,475,Semi-Detached
https://www.domain.com.au/18b-sill-street-bentley-wa-6102-2016881631,495000.0,5,2,2,-1,House
https://www.domain.com.au/lot-264-wright-road-piara-waters-wa-6112-2017187557,495000.0,4,2,2,583,New House &amp; Land
https://www.domain.com.au/14-36-fifth-street-rossmoyne-wa-6148-2017186117,495000.0,2,1,1,-1,
https://www.domain.com.au/heathridge-wa-6027-2017184922,495000.0,4,2,2,410,New House &amp; Land
https://www.domain.com.au/bicton-wa-6157-2017082731,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/sorrento-wa-6020-2017082726,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/doubleview-wa-6018-2017082720,495000.0,4,2,2,700,New House &amp; Land
https://www.domain.com.au/padbury-wa-6025-2017082719,495000.0,4,-1,2,700,New Home Designs
https://www.domain.com.au/woodlands-wa-6018-2017082717,495000.0,4,2,2,700,New House &amp; Land
https://www.domain.com.au/booragoon-wa-6154-2017082707,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/bateman-wa-6150-2017082706,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/duncraig-wa-6023-2017082705,495000.0,4,2,2,700,New Home Designs
https://www.domain.com.au/8c-boyce-road-balcatta-wa-6021-2017082633,495000.0,3,2,2,207,Villa
https://www.domain.com.au/33b-winterfold-rd-hamilton-hill-wa-6163-2017082138,495000.0,2,1,4,404,House
https://www.domain.com.au/bassendean-wa-6054-2017082081,495000.0,3,2,2,221,New House &amp; Land
https://www.domain.com.au/12-brookman-avenue-langford-wa-6147-2017078096,495000.0,5,2,2,503,House
https://www.domain.com.au/32-plover-drive-yangebup-wa-6164-2017075973,495000.0,5,2,1,760,House
https://www.domain.com.au/9b-walsh-avenue-redcliffe-wa-6104-2017075969,495000.0,3,2,2,426,House
https://www.domain.com.au/17a-stanyford-place-hamilton-hill-wa-6163-2017074981,495000.0,3,2,2,310,New House &amp; Land
https://www.domain.com.au/30-graceland-avenue-landsdale-wa-6065-2017074179,495000.0,3,2,4,-1,House
https://www.domain.com.au/35-woodbine-loop-tapping-wa-6065-2017072585,495000.0,3,2,2,547,House
https://www.domain.com.au/95-chapman-road-bentley-wa-6102-2017070896,495000.0,4,2,2,350,House
https://www.domain.com.au/144b-surrey-road-rivervale-wa-6103-2017068900,495000.0,3,1,2,297,House
https://www.domain.com.au/48b-stevens-street-fremantle-wa-6160-2017066749,495000.0,1,1,1,229,House
https://www.domain.com.au/18-narcissus-view-beeliar-wa-6164-2017066060,495000.0,4,2,2,593,House
https://www.domain.com.au/10c-rudall-way-padbury-wa-6025-2017065368,495000.0,3,2,2,-1,House
https://www.domain.com.au/3-22-24-birdwood-street-innaloo-wa-6018-2017061041,495000.0,3,1,1,-1,House
https://www.domain.com.au/13-rosehill-court-atwell-wa-6164-2017057877,495000.0,4,2,2,-1,House
https://www.domain.com.au/12-mario-way-craigie-wa-6025-2017054415,495000.0,4,2,2,688,House
https://www.domain.com.au/5-irene-mccormack-way-queens-park-wa-6107-2017052772,495000.0,3,2,2,420,House
https://www.domain.com.au/9-pendalup-road-jane-brook-wa-6056-2017052653,495000.0,4,2,2,531,House
https://www.domain.com.au/82b-hamilton-rd-spearwood-wa-6163-2017050598,495000.0,3,1,2,537,Semi-Detached
https://www.domain.com.au/12-grandis-bnd-southern-river-wa-6110-2017048959,495000.0,4,2,2,360,House
https://www.domain.com.au/16-apostles-corner-wandi-wa-6167-2017047640,495000.0,4,2,2,357,House
https://www.domain.com.au/76-long-island-pass-connolly-wa-6027-2017043245,495000.0,3,2,1,222,House
https://www.domain.com.au/5-29-chetwynd-way-booragoon-wa-6154-2017036481,495000.0,2,1,1,80,Villa
https://www.domain.com.au/20b-boronia-street-innaloo-wa-6018-2017035845,495000.0,3,2,2,-1,Villa
https://www.domain.com.au/26-chobham-way-morley-wa-6062-2017035396,495000.0,3,1,1,768,House
https://www.domain.com.au/15-charnley-link-wanneroo-wa-6065-2017032878,495000.0,4,2,2,602,House
https://www.domain.com.au/18-montrose-way-nollamara-wa-6061-2017023038,495000.0,3,1,1,728,House
https://www.domain.com.au/11-woodbury-mews-landsdale-wa-6065-2017021940,495000.0,4,2,1,609,House
https://www.domain.com.au/119-tibradden-circle-ascot-wa-6104-2017009386,495000.0,4,2,1,328,House
https://www.domain.com.au/4-tasman-road-beldon-wa-6027-2017004197,495000.0,4,1,1,742,House
https://www.domain.com.au/18-caribbean-turn-aubin-grove-wa-6164-2017003651,495000.0,3,2,2,344,House
https://www.domain.com.au/68b-saw-avenue-rockingham-wa-6168-2017003051,495000.0,3,2,2,-1,House
https://www.domain.com.au/44a-kensington-avenue-dianella-wa-6059-2017001866,495000.0,3,2,2,317,Villa
https://www.domain.com.au/449-belgravia-street-cloverdale-wa-6105-2017001782,495000.0,3,1,2,522,House
https://www.domain.com.au/3-46-widdicombe-street-myaree-wa-6154-2016989318,495000.0,3,2,2,249,Villa
https://www.domain.com.au/kardinya-wa-6163-2016986408,495000.0,4,2,2,-1,House
https://www.domain.com.au/5-emberson-road-morley-wa-6062-2016982988,495000.0,3,2,2,384,House
https://www.domain.com.au/121b-watkins-street-white-gum-valley-wa-6162-2016980276,495000.0,3,1,1,260,House
https://www.domain.com.au/caversham-wa-6055-2016953517,495000.0,6,2,4,582,House
https://www.domain.com.au/yangebup-wa-6164-2016948820,495000.0,3,2,2,343,New House &amp; Land
https://www.domain.com.au/113-central-avenue-redcliffe-wa-6104-2016938001,495000.0,3,1,1,721,House
https://www.domain.com.au/32-magenta-crescent-baldivis-wa-6171-2016935645,495000.0,4,2,2,538,House
https://www.domain.com.au/9-newington-pass-ellenbrook-wa-6069-2016933964,495000.0,4,2,2,502,House
https://www.domain.com.au/27-anderson-road-forrestfield-wa-6058-2016925062,495000.0,4,2,4,842,House
https://www.domain.com.au/317-epsom-avenue-redcliffe-wa-6104-2016916757,495000.0,4,2,4,420,House
https://www.domain.com.au/33-baveno-road-beeliar-wa-6164-2016891006,495000.0,3,2,2,327,House
https://www.domain.com.au/2-77-hubert-street-east-victoria-park-wa-6101-2016890035,495000.0,3,1,1,277,Villa
https://www.domain.com.au/49c-mcglinn-way-cloverdale-wa-6105-2016889421,495000.0,4,2,2,213,House
https://www.domain.com.au/1-woodspring-trail-canning-vale-wa-6155-2016887349,495000.0,4,2,2,-1,House
https://www.domain.com.au/woodbridge-wa-6056-2016827409,495000.0,4,2,2,478,New House &amp; Land
https://www.domain.com.au/535-stevens-mundaring-wa-6073-2016814074,495000.0,3,1,2,4000,House
https://www.domain.com.au/treeby-wa-6164-2016801068,495000.0,3,2,2,312,New House &amp; Land
https://www.domain.com.au/south-guildford-wa-6055-2016797391,495000.0,4,2,2,398,New House &amp; Land
https://www.domain.com.au/38-roper-boulevard-hammond-park-wa-6164-2016788821,495000.0,4,2,2,545,House
https://www.domain.com.au/1-petrel-close-wilson-wa-6107-2016780565,495000.0,3,1,1,738,House
https://www.domain.com.au/aubin-grove-wa-6164-2016709206,495000.0,4,2,2,503,New House &amp; Land
https://www.domain.com.au/7-elson-way-cloverdale-wa-6105-2016695020,495000.0,5,2,2,483,House
https://www.domain.com.au/128-collier-road-embleton-wa-6062-2016691881,495000.0,3,1,2,745,House
https://www.domain.com.au/greenwood-wa-6024-2016673926,495000.0,3,2,2,227,New House &amp; Land
https://www.domain.com.au/55c-gildercliffe-scarborough-wa-6019-2016461545,495000.0,3,2,2,-1,House
https://www.domain.com.au/wanneroo-wa-6065-2016210212,495000.0,4,2,2,280,New House &amp; Land
https://www.domain.com.au/southern-river-wa-6110-2016208370,495000.0,4,2,2,382,New House &amp; Land
https://www.domain.com.au/3-wynyard-way-thornlie-wa-6108-2016436872,495000.0,4,1,12,1044,House
https://www.domain.com.au/149-leach-hwy-willagee-wa-6156-2016356705,495000.0,3,1,2,853,House
https://www.domain.com.au/61-osten-drive-langford-wa-6147-2016014206,495000.0,4,2,4,436,House
